Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards
crg.co.uk,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
palletsolutions.ca,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
agriaffaires.com-enquiry-id-92735.tilexhome.com,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0
radioabbasfm.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0
mmgarfield.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
oaidioaa.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
alldomain.milemarker5cbd.com,0,1,1,4,0,0,0,0,0,0,0,1,0,0,1,0
edwardinvestment.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0
getpocket.com,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
rino.ge,0,1,1,4,0,0,0,0,0,1,1,1,0,0,1,0
mace-paris.com,0,0,1,7,0,0,0,1,0,1,0,1,0,0,1,0
cartrophen.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
fes-romania.org,0,1,1,2,0,0,0,1,0,0,0,1,0,0,1,0
alquileres.com.py,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0
lonestarsanitation.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0
zea-ya.net,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
weddenoptennis.be,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
wuarface.ru:443,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
thelogodept.com,0,0,1,7,0,0,1,0,0,1,0,0,0,0,1,0
investmongolia.top,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
vadodaramarathon.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0
excellchuyensau.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
3no.ro,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
r67987yq.beget.tech,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
thenextweb.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0
404eror-cnfrm.000webhostapp.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0
iplogger.org,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
docs.google.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0
email302.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,1
bongda88.info,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
dehkadenovin.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
u1047531.cp.regruhosting.ru,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0
saleschampion.co.uk,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
ilovepanqueca.com.br,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0
toywatchofficial.icu,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
gabergamez.cloudaccess.host,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
gbgabal.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
dichvuvnpt.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0
mail.onlinedatingvergelijker.nl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0
variety.com,0,0,1,8,0,0,0,0,0,1,0,0,0,0,1,0
blog.directsupply.com,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
siemprelistoradio.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0
kimpatterson.net,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
kmind.cl,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0
shareba.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0
chaseon.sytes.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
scubamamma.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
constructoravallereal.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
danielescivoli.it,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0
safgg34rfdfweqdas.epizy.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
aijcs.blogspot.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0
hfgmhome.org,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1
mynewsplanet.com,0,0,1,6,0,0,1,0,0,1,1,1,0,0,1,0
mailbox31update.xxuz.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
kvsrogurgaon.in,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0
bcpzonasegurabeta.viabcp.com.joyinthemiddle.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
techcrunch.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0
outlook12861.activehosted.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
kupelis.com,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0
honda4fun.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
pinnerx.com,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0
auto.ru,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
courgeon-immobilier.fr,0,0,1,7,0,0,0,1,0,1,0,1,0,0,1,0
verify.mypaypdetails.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
yorkshire.es,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
instagram.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
bkagrosprayers.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
sberbank.ru,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,1
ctcjp.tk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
adsucal.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
recovery-support.u718573rwk.ha004.t.justns.ru,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0
correios.com.br,0,1,1,8,0,0,0,0,0,1,1,1,0,0,1,0
ustore.bg,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
mail.turriago.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
hdfcbank.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0
annarborhandsonmuseum-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
71zhuan.com,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0
locksmail.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0
pestlorinc.net,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0
primemobile.co.id,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
brussel-airport.be,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0
notarius24.biz,0,0,1,8,0,0,0,0,0,1,0,0,1,0,1,0
superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
dwnlds.co,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
bibwebshop.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
acoustic-descriptive-beet.glitch.me,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
paypal.b2pay.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
admzonc.kiju.com.cn,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
novaopcaomotos.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
ciimer-aiidat.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
cursosmaquiagem.com,0,0,1,9,0,0,0,0,0,1,0,1,0,0,1,0
esporte.uol.com.br,0,0,1,8,0,0,0,0,0,0,1,1,0,0,1,0
toaletaeco.ro,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
kavc.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
restaurantelabarquita.com,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0
kuchkuchnights.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
theatrewh-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
jlgraphic.fr,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
glanexz.somee.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
olx.in,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1
rinder.com.ar,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,0,0,1,0
paytm.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0
ihaleile.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
villasakuraubud.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0
pruprioritas.net,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
bit.ly,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1
conecteseasuacasa.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
odyssee-voyages.fr,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0
starmak.com.tr,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,1
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0
elbowarea.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
bmi.ir,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
ojcconseil.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
betasus20.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
toprankingyoutube.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
vkvzlomid.viptop.ru,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
it-services.my-free.website,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
detes.sk,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
portal.prizesforall.com,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
ww17.login-appleid.apple.com.alert-wode.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
stokeharvester.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
liencs.fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
betasusorjinals.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
btlinternetco.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
kitmaravilhosoparamamaepresenteie.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
omegadesigns.in,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
0nexdrlvew.best,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
bestconferenceline.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
gold-mail.ru:443,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
mythree.xyz,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
paxfulviet.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
xoserv.com,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0
thesamjain.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
borrachao.com.br,0,0,1,7,0,0,0,0,0,1,1,1,1,0,1,0
119.28.179.179,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
emporio71.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
oferamericanasweb.com,0,0,1,2,0,0,0,0,0,1,0,1,1,0,1,0
mom2momlist.com,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0
smartraining.org,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0
medium.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1
fb-recovery-10000076902-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
link.do,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
jezebel.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0
costcutterhome.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
bankofamerica-logins.dns05.com,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0
docs.google.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0
sites.google.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0
mail.bbglowfrance.fr,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0
danielescivoli.it,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0
smartdms.in,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
revente-materiel.com,0,0,1,3,0,0,0,1,0,1,0,0,0,0,1,0
secure.runescape.rs-e.xyz,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1
is.gd,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0
vakantieverhuur.be,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
bethesdaalur.org,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1
screencast.com,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
golden-puzzled-tailor.glitch.me,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
seg-dispositivo.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
medium.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0
millenniaco-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
my-paypal-verification.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
flavena.co.rs,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
xxx.getit12.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
paytm.com,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0
docusignsecure1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
zrq2y.weblium.site,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
vmorefraud.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
maes-venha-conferir.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
comocurarhemorroides.org,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
slickdeals.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
175.107.206.134,1,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0
cheaphostingsa.co.za,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
original.clienteonline.digital,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
8leap.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
sudinpusarjaktim.jakarta.go.id,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
lowthercastle-views.com,0,0,1,4,0,0,0,1,0,1,0,1,1,1,1,1
orgogenlabs.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1
box5674.temp.domains,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0
dropbox-com.dropbox.lilyskitchen.skyfencenet.com,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
beyondstateofmind.com,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0
itunes-signup.performancehorizon.com,0,0,1,3,0,0,0,1,0,0,0,1,0,0,1,0
inconfis.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
deganplasaan.ga,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
smsorangephonemail.myfreesites.net,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
comicbook.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
lastpass.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
hrsoftware.in.th,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0
hubpages.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
cdzizi.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
u704893oyf.ha004.t.justns.ru,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0
minagi.org,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0
136529658150328413.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
quintascastaldi.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
faktor.rs,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0
asp403r.paperless.com.pe,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
umattr.info,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0
marmaladedigital.in,0,1,1,4,0,0,0,0,0,1,0,1,0,0,1,0
refailogistics.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
dsgcbeonline.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
joint.co.il,0,0,1,5,0,0,1,0,1,0,1,1,0,0,1,0
online-suntrust-selfcare.beebreelonserv.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0
tylerdeveraux.com,0,0,0,3,0,0,1,0,0,1,0,1,1,1,1,1
pintatodo.mx,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
google-apps.cz,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
fredwilliams.publishpath.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
endo.ba,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
miketoddington.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
scotiabank-com-mx.acceso-cliente.com,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
internet-banking.ch-creditsuisse.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0
corazonvenezolano.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
oralomar.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1
bellat.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
unity3d.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0
sofe-firma.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
amazon.co.jp.lcmgo.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
lum4.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
web-net-pg.joomla.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0
mail.neve-indoor.nl,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0
greenwattgroup.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
atendimento-sac-pg.joomla.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0
fb-recovery-10000076932-it.tk,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1
utffunds.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0
2fa.bthei.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
165.227.4.30,1,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
lozenec-lan.net,0,0,1,7,0,0,0,1,0,0,1,1,0,0,1,0
swiofishznz.go.tz,0,0,1,5,0,0,0,0,0,1,1,1,1,0,1,0
onemillionsolutionsinhealth.net,0,0,1,3,0,0,0,0,0,1,0,1,1,0,1,0
wikimapia.org,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
zjgsyds.cn,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
shadetreetechnology.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
evh.com.br,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0
applepaymentpartner.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0
onedrive.live.com,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0
mail01.tinyletterapp.com,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0
momos-ambachtelijkeijs.nl,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0
chserviceemployeedesk.moonfruit.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
dzd.rksmb.org,0,0,1,4,0,0,1,0,0,0,0,1,0,0,1,0
webapp186332.ip-172-104-4-187.cloudezapp.io,0,0,1,6,0,0,0,1,0,0,0,0,1,1,1,1
vmoremlm.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
syosetu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
paypal.account.com.cuteideas.gr,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
pullo.eu,0,0,1,9,0,0,0,0,0,1,1,1,0,0,1,0
mysp.ac,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
thenextweb.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0
login.microsoftonline.com.common.login.invoice.21355.meertreffen.ch,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0
ehan.org,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0
m5wx.com,0,0,1,7,0,0,1,0,0,1,0,1,0,0,1,0
lankeshpatrike.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
aarohanclasses.in,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
recordingcardvirement.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
hedgecockdental-my.sharepoint.com,0,0,1,4,0,0,1,1,0,1,1,1,0,0,1,0
vnexpress.net,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1
meljackson.net,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
betasus21.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
columbiaps-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,0,0,1,0
recover-paypal.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0
dreimakerchocolates.com,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0
verificacaoitau.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
kensonsitepcrepair.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
whattsapp2020.ygto.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
view.fdlheatpumps.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
kaizenpak.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
pay-pai-securty-verifyi-accunt-cmd.agr.ng,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0
arshermeneutica.org,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0
doonglobalschool.org,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
enigreen.net,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
u4131462.ct.sendgrid.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
integrityozonesolutions.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
alibaba.com.spatialsys.com.ru,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
eafreight.ltd,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0
freestikersbro.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
optus.harbornews.us,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
secure.runescape.com-un.ru,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0
neeted.inditioncra.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
venturegroupit.com,0,1,1,2,0,0,1,0,0,1,1,1,1,0,1,0
freetrafficprofitsystem.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
lojascarrefouronline.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
35.199.84.117,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
3xportfolio.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
boomcup.icu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
ligatokens.io,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
pdfgusdf.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
endpointsportal.au-bbva-bancomerappnomina.cloud.goog,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0
logok.org,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0
paypal.ping0n.vip,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
xurl.es,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
marvel.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0
hailufu.com,0,0,1,9,0,0,0,0,0,0,0,1,0,0,1,0
umnnp-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
app-36horas.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
profinishmi.com,0,1,1,4,0,0,0,0,0,0,0,1,0,0,1,0
goldsubzehy.tk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
avxhome.se,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,1
igrzyskasto.pl,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
payment-isuessglobal.doncasterservicecentre.com.au,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0
camadanyapimalzemeleri.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
bancobpm-youweb.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1
stevencrews.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
gtbank.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0
m8service.ru,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
paytm.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1
t.umblr.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
dongsuh.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
rudiguvenlik.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
bellpeppers.pk,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0
teseesays.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0
apuwa.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0
magpieroost.com,0,0,0,3,0,0,1,0,0,1,0,1,0,0,1,0
premiumtickets-offer.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
bit.ly,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1
artg.placeof.space,0,0,1,10,0,0,0,0,1,1,1,1,0,0,1,0
peruanatravel.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
nexus.centre.free.fr,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
irs.org,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
doctorslepchuk.ru,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
